trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
713,False,"{'a': 0.75, 'e': 1.5736600776207834e-06}",25,16,19.54005465985237,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.75, 'e': 1.5692551530416088e-06}",30,8,43.85780375672885,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.75, 'e': 1.5648686977358308e-06}",20,9,17.949463347699776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.75, 'e': 1.5605006085952374e-06}",20,12,13.636523585009865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.75, 'e': 1.5561507832301411e-06}",20,5,23.24227117525386,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.75, 'e': 1.5518191199633771e-06}",20,1,28.37845995601289,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.75, 'e': 1.5475055178243621e-06}",20,8,22.948860579480687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.75, 'e': 1.54320987654321e-06}",25,18,13.311370018604789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.75, 'e': 1.5389320965449051e-06}",25,6,26.330504216457427,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.75, 'e': 1.5346720789435318e-06}",25,0,31.21212750257164,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.75, 'e': 1.5304297255365591e-06}",25,14,19.094068241562905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.75, 'e': 1.526204938799182e-06}",20,3,26.058333144674556,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.75, 'e': 1.5219976218787159e-06}",20,10,19.138433153113706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.75, 'e': 1.517807678589046e-06}",20,11,16.43124428018818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.75, 'e': 1.5136350134051302e-06}",25,13,13.689080954558642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.75, 'e': 1.5094795314575535e-06}",25,4,29.179662856725038,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.75, 'e': 1.5053411385271367e-06}",20,0,30.03602740550845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
730,False,"{'a': 0.75, 'e': 1.5012197410395948e-06}",25,14,-25.141873270114626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
731,False,"{'a': 0.75, 'e': 1.4971152460602478e-06}",20,0,30.80467932910126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.75, 'e': 1.4930275612887816e-06}",25,10,30.907026731542388,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.75, 'e': 1.4889565950540585e-06}",25,12,20.049876041694652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.75, 'e': 1.4849022563089784e-06}",20,4,27.877377895825518,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.75, 'e': 1.4808644546253876e-06}",25,15,20.37034874746984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.75, 'e': 1.476843100189036e-06}",30,21,12.86211990988051,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.75, 'e': 1.4728381037945833e-06}",25,10,21.919664069554106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.75, 'e': 1.468849376840652e-06}",20,9,20.695987779048874,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.75, 'e': 1.4648768313249261e-06}",25,10,23.286114768959397,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.75, 'e': 1.4609203798392989e-06}",35,16,32.47800170211623,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.75, 'e': 1.4569799355650624e-06}",20,0,24.343772955157075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
742,False,"{'a': 0.75, 'e': 1.4530554122681469e-06}",35,23,18.87988004634336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.75, 'e': 1.4491467242944014e-06}",20,16,7.851482805799877,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.75, 'e': 1.4452537865649208e-06}",20,2,29.868010573756298,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.75, 'e': 1.4413765145714159e-06}",25,18,10.68475380160259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.75, 'e': 1.4375148243716264e-06}",25,4,34.34966952831745,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.75, 'e': 1.4336686325847791e-06}",25,16,14.575792465836132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.75, 'e': 1.4298378563870857e-06}",25,13,22.761180927335314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.75, 'e': 1.4260224135072843e-06}",25,13,19.24748444686302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.75, 'e': 1.4222222222222223e-06}",20,11,16.417288289765803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.75, 'e': 1.4184372013524801e-06}",20,7,16.303609232854242,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.75, 'e': 1.4146672702580353e-06}",30,19,20.086457856007588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.75, 'e': 1.4109123488339692e-06}",25,17,16.565894946306212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.75, 'e': 1.4071723575062092e-06}",20,7,25.957463140774237,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.75, 'e': 1.4034472172273147e-06}",30,15,21.61732426348077,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.75, 'e': 1.3997368494722993e-06}",30,8,31.978154709136163,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.75, 'e': 1.3960411762344932e-06}",30,16,28.63591578417757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.75, 'e': 1.3923601200214424e-06}",20,8,19.17841521974157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.75, 'e': 1.3886936038508475e-06}",20,15,9.030190833018871,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.75, 'e': 1.3850415512465375e-06}",20,6,23.63562928527754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.75, 'e': 1.381403886234483e-06}",30,12,35.19384286063769,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.75, 'e': 1.3777805333388445e-06}",30,22,17.996335907540878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.75, 'e': 1.3741714175780573e-06}",25,3,30.856968630097352,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.75, 'e': 1.3705764644609524e-06}",20,13,13.762009164975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.75, 'e': 1.3669955999829127e-06}",20,12,15.978969837399324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.75, 'e': 1.3634287506220644e-06}",20,0,32.53237341704302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.75, 'e': 1.3598758433355036e-06}",25,18,14.283333307475925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.75, 'e': 1.3563368055555556e-06}",20,8,22.133799812113924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.75, 'e': 1.3528115651860708e-06}",20,11,11.977776220634937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.75, 'e': 1.349300050598752e-06}",20,13,12.6286056764927,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.75, 'e': 1.3458021906295159e-06}",30,4,33.07044974943872,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.75, 'e': 1.3423179145748881e-06}",25,10,24.110902419933055,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.75, 'e': 1.3388471521884294e-06}",30,13,36.02061991830734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.75, 'e': 1.3353898336771963e-06}",30,22,13.246849646281408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.75, 'e': 1.3319458896982311e-06}",25,17,16.273308759963694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.75, 'e': 1.3285152513550855e-06}",30,8,40.5665465164396,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.75, 'e': 1.3250978501943753e-06}",20,9,18.128682554918328,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.75, 'e': 1.3216936182023646e-06}",25,3,-6.370367285387888,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.75, 'e': 1.3183024878015824e-06}",30,16,23.57500632204382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.75, 'e': 1.3149243918474689e-06}",30,17,20.648942369480718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.75, 'e': 1.3115592636250514e-06}",30,18,20.333603819859256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.75, 'e': 1.3082070368456514e-06}",35,18,32.13490386546255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.75, 'e': 1.3048676456436178e-06}",25,8,29.393657774854905,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.75, 'e': 1.3015410245730946e-06}",20,6,26.441545988939716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.75, 'e': 1.2982271086048116e-06}",20,2,27.289659869329704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.75, 'e': 1.294925833122908e-06}",20,8,17.94649649295153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.75, 'e': 1.2916371339217817e-06}",20,0,-10.501761121034043,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
788,False,"{'a': 0.75, 'e': 1.2883609472029685e-06}",30,18,25.13418221038649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.75, 'e': 1.2850972095720466e-06}",20,6,21.69470708826212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.75, 'e': 1.2818458580355712e-06}",20,12,13.464391062646378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.75, 'e': 1.2786068299980342e-06}",25,9,27.020314487702215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.75, 'e': 1.2753800632588512e-06}",20,6,21.538073593586283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.75, 'e': 1.2721654960093759e-06}",25,3,35.53321387182802,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.75, 'e': 1.2689630668299399e-06}",20,6,22.32600513082228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.75, 'e': 1.2657727146869191e-06}",20,14,-29.44284064519356,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
796,False,"{'a': 0.75, 'e': 1.262594378929825e-06}",25,15,20.052505509260268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.75, 'e': 1.2594279992884232e-06}",20,9,17.10944357989275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.75, 'e': 1.2562735158698752e-06}",30,12,35.55953582057193,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.75, 'e': 1.2531308691559068e-06}",30,23,13.676597654146232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.75, 'e': 1.2500000000000001e-06}",25,15,16.408375412624224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.75, 'e': 1.246880849624611e-06}",25,20,10.70322354900085,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.75, 'e': 1.2437733596184104e-06}",20,3,22.596020206266896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.75, 'e': 1.2406774719335495e-06}",20,3,29.24863821271608,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.75, 'e': 1.2375931288829485e-06}",25,11,26.657740835879924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.75, 'e': 1.2345202731376104e-06}",20,10,17.400346540147204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.75, 'e': 1.2314588477239562e-06}",20,13,12.173958048502334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.75, 'e': 1.228408796021184e-06}",25,0,38.44460627497091,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.75, 'e': 1.2253700617586513e-06}",20,12,12.357913518250282,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.75, 'e': 1.2223425890132793e-06}",25,13,22.189111139820998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.75, 'e': 1.2193263222069807e-06}",25,15,18.961214065068507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.75, 'e': 1.2163212061041081e-06}",30,20,21.673468450734465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.75, 'e': 1.2133271858089253e-06}",35,10,40.33391696285128,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.75, 'e': 1.2103442067631008e-06}",25,0,37.02458767686695,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 0.75, 'e': 1.2073722147432222e-06}",20,8,20.004128792179003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.75, 'e': 1.2044111558583313e-06}",20,8,24.442884060449558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.75, 'e': 1.2014609765474818e-06}",20,12,16.24046347065211,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.75, 'e': 1.1985216235773174e-06}",20,5,27.15798431149342,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.75, 'e': 1.1955930440396699e-06}",30,22,14.85093119236531,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.75, 'e': 1.192675185349178e-06}",25,14,20.210179042346077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.75, 'e': 1.189767995240928e-06}",25,11,21.666588765133277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.75, 'e': 1.1868714217681121e-06}",20,10,17.740101281233354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.75, 'e': 1.1839854132997081e-06}",25,5,31.098348824006635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.75, 'e': 1.1811099185181796e-06}",30,22,16.999795171620242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.75, 'e': 1.1782448864171929e-06}",20,13,14.792125348313084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.75, 'e': 1.1753902662993572e-06}",25,11,24.196023929637015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.75, 'e': 1.1725460077739801e-06}",20,2,32.63292703590107,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.75, 'e': 1.1697120607548445e-06}",30,23,14.536823557893886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.75, 'e': 1.1668883754580037e-06}",20,10,17.328381554236266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.75, 'e': 1.164074902399595e-06}",30,3,45.38169393298656,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.75, 'e': 1.1612715923936711e-06}",25,10,24.07556845264706,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.75, 'e': 1.1584783965500513e-06}",30,16,22.988184365840738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.75, 'e': 1.1556952662721894e-06}",20,9,16.471177650084055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.75, 'e': 1.1529221532550596e-06}",35,15,29.124055501952196,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.75, 'e': 1.1501590094830611e-06}",20,6,26.578036707521463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.75, 'e': 1.1474057872279395e-06}",25,20,9.360697131207337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.75, 'e': 1.1446624390467251e-06}",20,14,7.841651658198608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.75, 'e': 1.1419289177796906e-06}",20,10,18.689024214421174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.75, 'e': 1.1392051765483223e-06}",25,16,16.601306191432084,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.75, 'e': 1.1364911687533119e-06}",20,7,22.716509140025245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.75, 'e': 1.1337868480725623e-06}",20,11,17.17883959649715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.75, 'e': 1.1310921684592122e-06}",30,8,36.060697740553806,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.75, 'e': 1.1284070841396744e-06}",25,13,21.596080114893176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.75, 'e': 1.125731549611693e-06}",25,10,28.45056508810497,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.75, 'e': 1.1230655196424161e-06}",35,28,9.94803377640109,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.75, 'e': 1.1204089492664823e-06}",20,7,23.412365543849116,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.75, 'e': 1.1177617937841267e-06}",20,10,19.134841273184403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.75, 'e': 1.1151240087592992e-06}",25,13,20.071279640515737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.75, 'e': 1.1124955500178001e-06}",20,9,21.38308963602173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.75, 'e': 1.1098763736454305e-06}",20,7,12.696245977831907,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.75, 'e': 1.1072664359861592e-06}",25,15,15.982823003005244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.75, 'e': 1.1046656936403016e-06}",30,0,46.09062799936841,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
852,False,"{'a': 0.75, 'e': 1.1020741034627169e-06}",30,3,39.57835557866783,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.75, 'e': 1.0994916225610184e-06}",35,17,31.45382873706545,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.75, 'e': 1.0969182082937987e-06}",25,15,20.11370911537218,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.75, 'e': 1.094353818268869e-06}",25,16,13.413307378405726,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.75, 'e': 1.0917984103415146e-06}",20,14,10.19353448158688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.75, 'e': 1.0892519426127615e-06}",25,6,33.207750288532985,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.75, 'e': 1.0867143734276602e-06}",20,0,28.06207309772604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
859,False,"{'a': 0.75, 'e': 1.0841856613735819e-06}",20,10,20.55483791323674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.75, 'e': 1.081665765278529e-06}",30,2,43.51549241927076,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.75, 'e': 1.0791546442094585e-06}",30,22,9.653850165759186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.75, 'e': 1.076652257470621e-06}",20,13,15.785910144874027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.75, 'e': 1.0741585646019101e-06}",20,11,17.608188010798393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.75, 'e': 1.0716735253772291e-06}",25,15,18.208335457283233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.75, 'e': 1.0691970998028668e-06}",35,7,50.47235494831181,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.75, 'e': 1.0667292481158895e-06}",20,16,9.355730532413515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.75, 'e': 1.0642699307825444e-06}",25,15,21.312067528739934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.75, 'e': 1.0618191084966766e-06}",30,16,22.947645477358574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.75, 'e': 1.059376742178158e-06}",30,0,51.24921319164831,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.75, 'e': 1.0569427929713306e-06}",25,11,29.754288981641686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.75, 'e': 1.0545172222434591e-06}",20,9,17.14007423262386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.75, 'e': 1.0520999915832001e-06}",20,13,14.346437602232017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.75, 'e': 1.0496910627990799e-06}",35,21,23.855778960215453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.75, 'e': 1.0472903979179867e-06}",25,14,6.164919412063912,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.75, 'e': 1.0448979591836734e-06}",30,16,29.46721129541464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.75, 'e': 1.0425137090552742e-06}",25,1,31.316007001146826,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.75, 'e': 1.0401376102058303e-06}",30,15,26.889071901326343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.75, 'e': 1.0377696255208307e-06}",20,6,26.253483762470424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.75, 'e': 1.0354097180967616e-06}",20,16,7.066978806072857,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.75, 'e': 1.0330578512396695e-06}",20,13,8.97163288663886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.75, 'e': 1.0307139884637337e-06}",25,13,24.58350006167587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.75, 'e': 1.0283780934898525e-06}",20,3,28.64781048955769,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.75, 'e': 1.0260501302442385e-06}",20,11,18.26368054946928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.75, 'e': 1.0237300628570259e-06}",25,18,14.240706978630081,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.75, 'e': 1.0214178556608894e-06}",30,18,-22.020401819397932,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
886,False,"{'a': 0.75, 'e': 1.0191134731896725e-06}",25,15,19.61294619286808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.75, 'e': 1.016816880177028e-06}",20,12,15.235431275101284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.75, 'e': 1.0145280415550687e-06}",20,10,17.19117045929562,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.75, 'e': 1.0122469224530286e-06}",20,16,5.28055078372153,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.75, 'e': 1.0099734881959349e-06}",25,18,8.353906594196879,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.75, 'e': 1.0077077043032898e-06}",25,11,24.422848336220483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
